country,counts,id,month,year
MX,1,14,1,2016
FR,1,14,1,2016
FR,5,14,2,2016
GB,1,14,2,2016
LV,1,14,2,2016
UY,1,14,3,2016
GP,1,14,3,2016
FR,1,14,3,2016
UA,1,14,3,2016
PL,1,14,3,2016
CU,1,14,4,2016
UY,4,14,5,2016
ES,1,14,5,2016
PF,1,14,7,2016
FR,3,14,8,2016
US,2,14,8,2016
SE,1,14,8,2016
AT,2,14,8,2016
AR,3,14,9,2016
NO,2,14,9,2016
MX,1,14,9,2016
US,1,14,9,2016
CL,1,14,10,2016
MX,2,14,10,2016
ES,1,14,10,2016
AR,1,14,10,2016
GB,1,14,10,2016
US,1,14,10,2016
FR,1,14,11,2016
CU,1,14,11,2016
US,5,14,11,2016
GB,1,14,11,2016
CA,1,14,11,2016
IT,1,14,11,2016
ES,2,14,12,2016
US,1,14,12,2016
IT,1,14,12,2016
IT,1,14,1,2017
US,2,14,1,2017
AR,1,14,2,2017
US,1,14,2,2017
CH,1,14,2,2017
AR,3,14,3,2017
FR,2,14,3,2017
NO,1,14,3,2017
US,3,14,3,2017
CO,2,14,3,2017
NL,1,14,3,2017
GB,1,14,4,2017
CH,1,14,4,2017
US,4,14,4,2017
IT,1,14,4,2017
ES,1,14,4,2017
ES,1,14,5,2017
US,1,14,5,2017
IT,1,14,6,2017
ES,1,14,6,2017
AR,1,14,7,2017
ES,1,14,8,2017
IT,2,14,8,2017
BE,1,14,8,2017
DE,2,14,9,2017
ZA,1,14,9,2017
NL,1,14,9,2017
IL,2,14,9,2017
GB,1,14,10,2017
CA,1,14,10,2017
FR,2,14,10,2017
US,2,14,10,2017
IT,1,14,10,2017
DO,1,14,10,2017
CU,1,14,10,2017
ES,3,14,11,2017
US,1,178,11,2014
LT,1,178,11,2014
NL,1,178,12,2014
FR,1,178,12,2014
CA,3,178,1,2015
FR,2,178,1,2015
US,4,178,1,2015
CH,1,178,1,2015
AD,1,178,1,2015
MF,1,178,1,2015
GB,1,178,1,2015
US,2,178,2,2015
FR,1,178,2,2015
US,2,178,3,2015
FR,3,178,3,2015
DZ,1,178,4,2015
AL,1,178,4,2015
AD,6,178,4,2015
AU,1,178,4,2015
AO,1,178,4,2015
GB,1,178,5,2015
BR,1,178,5,2015
US,2,178,6,2015
CH,1,178,8,2015
FR,5,178,10,2015
CA,1,178,10,2015
IT,1,178,11,2015
SK,1,178,11,2015
FR,2,178,11,2015
GP,1,178,12,2015
NL,1,178,12,2015
CA,1,178,12,2015
CA,1,178,1,2016
US,1,178,1,2016
CA,1,178,2,2016
GB,2,178,2,2016
US,1,178,3,2016
RU,1,178,3,2016
FR,1,178,3,2016
DE,1,178,4,2016
CH,1,178,4,2016
MF,1,178,4,2016
FR,1,178,5,2016
CA,1,178,5,2016
FR,1,178,6,2016
US,1,178,6,2016
US,1,178,7,2016
US,4,178,11,2016
BG,1,178,11,2016
RU,3,178,11,2016
MF,1,178,11,2016
GB,1,178,11,2016
CL,1,178,11,2016
US,1,178,12,2016
CV,1,178,1,2017
CA,5,178,2,2017
DO,1,178,2,2017
CA,1,178,3,2017
FR,1,178,3,2017
PE,1,178,4,2017
DE,1,178,5,2017
FI,1,178,6,2017
FR,1,178,7,2017
CA,1,178,9,2017
CH,1,178,9,2017
US,3,178,9,2017
FR,1,178,9,2017
CA,1,178,11,2017
IT,1,178,11,2017
ZA,1,178,12,2017
BR,1,178,12,2017
US,1,128,11,2014
IT,1,128,12,2014
GB,1,128,1,2015
US,1,128,1,2015
US,1,128,2,2015
US,1,128,3,2015
UY,1,128,3,2015
AU,1,128,4,2015
FI,1,128,6,2015
US,1,128,6,2015
IT,1,128,7,2015
US,1,128,7,2015
AT,1,128,7,2015
GB,1,128,7,2015
CH,2,128,8,2015
US,1,128,8,2015
DE,2,128,9,2015
IT,1,128,10,2015
GB,1,128,11,2015
US,2,128,1,2016
US,7,128,3,2016
IT,1,128,5,2016
US,1,128,6,2016
US,1,128,8,2016
CU,2,128,9,2016
US,1,128,9,2016
BG,1,128,9,2016
CH,1,128,10,2016
IT,1,128,11,2016
US,1,128,11,2016
DE,1,128,11,2016
IT,1,128,12,2016
US,2,128,12,2016
US,1,128,1,2017
DK,1,128,2,2017
GB,1,128,3,2017
US,1,128,3,2017
RO,1,128,4,2017
GB,1,128,5,2017
CO,3,128,6,2017
NL,1,128,7,2017
US,1,128,7,2017
CA,1,128,8,2017
GB,2,128,8,2017
US,4,128,9,2017
GB,2,128,9,2017
GB,1,128,10,2017
US,2,128,10,2017
US,4,128,11,2017
SI,4,128,11,2017
ZA,1,128,12,2017
FR,1,84,11,2014
FR,2,84,12,2014
FR,1,84,1,2015
BE,1,84,1,2016
FR,1,84,4,2016
CA,1,84,9,2017
AR,1,84,11,2014
AR,2,84,12,2014
CL,1,84,1,2015
AR,3,84,1,2015
AR,3,84,2,2015
AR,1,84,3,2015
MX,1,84,4,2015
AR,3,84,4,2015
UY,1,84,4,2015
MX,1,84,6,2015
PR,1,84,6,2015
AR,1,84,6,2015
VE,1,84,7,2015
AR,1,84,7,2015
CL,2,84,7,2015
UY,1,84,7,2015
AR,2,84,8,2015
AR,5,84,9,2015
CL,1,84,9,2015
AR,5,84,10,2015
CL,2,84,10,2015
PR,1,84,10,2015
PR,2,84,11,2015
AR,1,84,12,2015
UY,1,84,1,2016
VE,1,84,2,2016
ES,1,84,2,2016
AR,4,84,2,2016
US,1,84,2,2016
ES,1,84,3,2016
AR,2,84,3,2016
CO,1,84,3,2016
AR,4,84,4,2016
AR,2,84,5,2016
ES,5,84,5,2016
CL,1,84,6,2016
CL,1,84,7,2016
AR,2,84,7,2016
AR,4,84,8,2016
CL,1,84,8,2016
AR,3,84,9,2016
BM,1,84,9,2016
ES,1,84,9,2016
ES,1,84,10,2016
AR,3,84,10,2016
CR,1,84,10,2016
AR,3,84,11,2016
CL,3,84,11,2016
ES,1,84,11,2016
PR,1,84,11,2016
AR,2,84,12,2016
CL,1,84,1,2017
AR,4,84,1,2017
PE,1,84,1,2017
UY,1,84,2,2017
PR,4,84,2,2017
AR,5,84,2,2017
US,1,84,3,2017
CL,1,84,3,2017
UY,1,84,3,2017
MX,2,84,3,2017
PR,1,84,3,2017
AR,7,84,4,2017
CL,1,84,4,2017
MX,1,84,4,2017
UY,1,84,4,2017
MX,1,84,5,2017
US,1,84,5,2017
CL,2,84,6,2017
AR,12,84,6,2017
PR,1,84,6,2017
PE,2,84,7,2017
AR,1,84,7,2017
UY,5,84,8,2017
AR,4,84,8,2017
CL,1,84,9,2017
AR,1,84,10,2017
CL,1,84,11,2017
PE,1,84,12,2017
FR,1,11,11,2014
CA,1,11,4,2015
FR,1,129,11,2014
US,1,129,2,2015
MA,1,129,3,2015
AU,1,129,4,2015
CH,1,129,8,2015
GR,1,129,9,2015
IT,1,129,10,2015
GB,1,129,11,2015
US,2,129,1,2016
US,1,129,3,2016
US,1,129,6,2016
FR,1,129,9,2016
DE,1,129,10,2016
US,1,129,1,2017
FR,1,129,1,2017
SE,1,129,5,2017
CA,1,129,8,2017
BE,4,129,9,2017
GB,3,129,9,2017
DK,3,129,9,2017
CA,2,129,10,2017
FR,1,129,10,2017
GB,1,129,10,2017
DE,1,129,11,2017
US,1,129,11,2017
US,3,129,12,2017
IT,2,129,12,2017
MX,1,64,11,2014
MX,2,64,10,2015
AR,1,64,11,2015
FR,1,64,12,2015
MX,1,64,3,2016
AR,1,64,9,2016
US,1,64,10,2016
MX,1,64,9,2017
MX,1,64,10,2017
VG,1,64,10,2017
CL,1,64,12,2017
,2,64,2,2018
MX,1,87,11,2014
MX,1,87,9,2015
AR,1,87,11,2015
MX,1,87,2,2016
CA,1,87,2,2016
AR,2,87,12,2016
AR,1,87,5,2017
US,1,87,6,2017
US,1,87,11,2017
MX,1,64,11,2014
AR,1,64,3,2016
MX,1,64,9,2016
AR,3,64,8,2017
MX,1,64,8,2017
PA,1,64,9,2017
AT,1,64,10,2017
MX,1,64,12,2017
ES,1,84,11,2014
IT,2,84,3,2015
IT,3,84,7,2015
CL,1,84,2,2016
MX,1,84,4,2016
AR,1,84,8,2016
IT,1,84,2,2017
IT,1,84,8,2017
ES,1,84,10,2017
MX,3,12,11,2014
US,3,12,4,2015
DZ,1,12,5,2015
US,2,12,8,2015
FR,2,12,12,2015
AR,5,12,1,2016
US,2,12,3,2016
US,5,12,4,2016
ES,1,12,5,2016
CA,2,12,8,2016
BZ,1,12,8,2016
US,2,12,9,2016
FR,4,12,9,2016
CA,2,12,10,2016
IT,3,12,10,2016
US,2,12,11,2016
US,1,12,12,2016
AR,4,12,1,2017
CO,2,12,2,2017
US,2,12,5,2017
FR,1,12,11,2017
GT,1,12,11,2017
MX,1,12,12,2017
GT,1,12,12,2017
US,1,12,6,2002
US,4,12,4,2002
US,1,12,2,2003
FR,1,12,7,2002
CA,1,12,9,2003
US,2,12,4,2003
FR,3,12,5,2003
FR,5,12,9,2003
CH,1,12,2,2003
CA,1,12,1,2004
ES,1,12,9,2002
US,2,12,5,2002
US,10,12,1,2004
US,7,12,10,2002
US,4,12,3,2003
US,9,12,3,2004
FR,2,12,11,2002
FR,5,12,9,2002
GB,1,12,6,2004
US,10,12,9,2003
IT,2,12,8,2003
CA,1,12,5,2003
FR,2,12,2,2002
US,7,12,1,2003
MX,1,12,2,2004
FR,3,12,10,2004
FR,3,12,4,2003
CA,1,12,7,2002
CA,3,12,12,2001
FR,2,12,10,2003
FR,1,12,12,2003
ES,1,12,10,2003
BE,1,12,9,2004
FR,4,12,1,2002
FR,2,12,8,2004
CA,2,12,12,2002
US,6,12,8,2004
US,14,12,12,2003
FR,5,12,1,2003
ES,1,12,12,2002
CA,3,12,10,2002
US,11,12,6,2003
GB,1,12,9,2004
US,3,12,6,2004
US,3,12,5,2004
DE,1,12,7,2004
GB,1,12,2,2004
PL,1,12,7,2003
IT,1,12,10,2003
CU,1,12,2,2003
FR,1,12,4,2004
GB,1,12,7,2004
GB,1,12,8,2002
US,7,12,10,2003
FR,4,12,7,2004
FR,3,12,3,2003
US,4,12,5,2003
CH,1,12,12,2002
MX,2,12,10,2002
FR,2,12,12,2002
IT,1,12,1,2003
IT,1,12,2,2003
FR,4,12,10,2002
FR,1,12,11,2001
US,2,12,2,2004
FR,1,12,9,2004
US,4,12,8,2003
US,6,12,7,2003
CA,2,12,8,2004
FR,5,12,12,2001
RU,1,12,9,2003
FR,2,12,8,2002
US,1,12,10,2004
CH,1,12,5,2003
BE,1,12,1,2002
99,1,12,8,2004
IT,1,12,10,2002
IE,1,12,12,2001
CH,1,12,10,2001
GB,1,12,10,2003
GB,1,12,12,2002
BE,1,12,7,2002
IT,1,12,11,2002
US,3,12,8,2002
FR,2,12,1,2004
US,9,12,1,2002
CA,1,12,11,2001
US,2,12,9,2002
FR,3,12,8,2003
IL,1,12,2,2003
US,3,12,7,2002
CA,3,12,2,2002
CA,1,12,3,2003
FI,1,12,6,2002
US,9,12,3,2002
GB,2,12,1,2003
NO,1,12,12,2001
FR,1,12,10,2001
US,6,12,4,2004
US,7,12,11,2001
DE,1,12,12,2001
MX,1,12,8,2003
CA,1,12,10,2001
GB,1,12,11,2001
BE,1,12,12,2001
US,5,12,12,2001
MX,1,12,1,2002
NL,1,12,1,2002
LU,1,12,1,2002
NO,1,12,1,2002
US,6,12,2,2002
FR,3,12,3,2002
CH,1,12,4,2002
IT,1,12,4,2002
FR,2,12,5,2002
ES,1,12,5,2002
GB,1,12,5,2002
NL,1,12,5,2002
CA,1,12,6,2002
FR,1,12,6,2002
MX,1,12,6,2002
CA,1,12,10,2004
CA,1,12,9,2004
US,5,12,9,2004
GB,1,12,9,2003
GB,1,12,5,2003
CH,1,12,6,2003
GB,1,12,12,2003
FR,2,12,6,2004
BE,1,12,11,2002
US,1,12,12,2002
CH,1,12,11,2002
FR,1,12,2,2003
GB,1,12,10,2002
US,2,12,11,2002
GB,2,12,11,2002
US,3,12,11,2003
CL,1,12,6,2003
US,3,12,7,2004
NZ,1,12,10,2003
FR,1,12,3,2004
FR,1,12,2,2004
IT,1,12,8,2004
IT,1,12,7,2004
IE,1,12,7,2004
DE,1,12,1,2004
IT,1,12,1,2004
NZ,1,12,11,2003
IT,1,12,6,2004
FR,1,12,11,2003
MX,1,12,9,2003
HT,1,12,9,2003
US,9,12,1,2005
FR,1,12,1,2005
IL,1,12,1,2005
MX,2,12,1,2005
CA,1,12,1,2005
GB,2,12,1,2005
AU,1,12,1,2005
CH,1,12,2,2005
IT,1,12,2,2005
CA,2,12,2,2005
US,7,12,2,2005
IT,3,12,12,2004
US,22,12,12,2004
CA,1,12,12,2004
DE,1,12,12,2004
ES,1,12,12,2004
FR,5,12,12,2004
CL,1,12,12,2004
FI,1,12,12,2004
UY,1,12,1,2005
BE,1,12,12,2004
DK,1,12,12,2004
IL,1,12,12,2004
IR,1,12,12,2004
GB,1,12,3,2005
US,10,12,3,2005
FR,1,12,3,2005
US,6,12,4,2005
GB,2,12,4,2005
FR,2,12,4,2005
US,2,12,5,2005
CL,1,12,5,2005
CH,2,12,5,2005
FR,1,12,5,2005
CA,3,12,6,2005
US,5,12,6,2005
IT,1,12,6,2005
FR,1,12,6,2005
GB,2,12,7,2005
CA,2,12,7,2005
US,5,12,7,2005
FR,4,12,7,2005
GB,1,12,8,2005
CH,1,12,8,2005
US,6,12,8,2005
NL,1,12,8,2005
FR,2,12,8,2005
CA,1,12,8,2005
US,6,12,9,2005
FR,4,12,9,2005
DE,1,12,9,2005
CA,2,12,9,2005
US,9,12,10,2005
GB,2,12,10,2005
DE,1,12,10,2005
CA,2,12,10,2005
CH,1,12,10,2005
BM,1,12,10,2005
FR,1,12,10,2005
ES,1,12,11,2005
US,9,12,11,2005
CA,5,12,11,2005
FR,1,12,11,2005
CH,1,12,11,2005
US,5,12,12,2005
CA,2,12,12,2005
FR,4,12,12,2005
DK,1,12,12,2005
US,12,12,1,2006
CH,1,12,1,2006
CA,4,12,1,2006
FR,1,12,1,2006
DE,1,12,1,2006
AT,1,12,1,2006
US,6,12,2,2006
CA,2,12,2,2006
FR,1,12,2,2006
MX,1,12,2,2006
IT,1,12,2,2006
GT,1,12,2,2006
US,10,12,3,2006
BR,1,12,3,2006
BE,1,12,3,2006
CA,1,12,3,2006
IT,2,12,3,2006
CH,1,12,3,2006
FR,1,12,3,2006
NL,2,12,4,2006
FR,1,12,4,2006
US,7,12,4,2006
CH,1,12,4,2006
CA,1,12,4,2006
PL,1,12,5,2006
BR,1,12,5,2006
BE,1,12,5,2006
FR,2,12,5,2006
US,3,12,5,2006
IT,1,12,5,2006
CA,1,12,5,2006
MX,1,12,5,2006
GB,1,12,5,2006
US,6,12,6,2006
FR,1,12,6,2006
US,9,12,7,2006
FR,3,12,7,2006
GB,1,12,7,2006
DE,1,12,7,2006
US,7,12,8,2006
FR,2,12,8,2006
MX,1,12,8,2006
CA,1,12,8,2006
GT,1,12,8,2006
US,7,12,9,2006
FR,5,12,9,2006
DE,1,12,9,2006
CA,4,12,9,2006
GB,1,12,9,2006
ES,2,12,9,2006
US,14,12,10,2006
GB,2,12,10,2006
CA,2,12,10,2006
AO,1,12,10,2006
FR,6,12,10,2006
ES,1,12,10,2006
GT,1,12,11,2006
ES,1,12,11,2006
MX,2,12,11,2006
US,9,12,11,2006
FR,2,12,11,2006
DE,1,12,11,2006
AT,1,12,11,2006
US,8,12,12,2006
IT,1,12,12,2006
ES,1,12,12,2006
FR,2,12,12,2006
CA,1,12,12,2006
KE,1,12,12,2006
AT,1,12,12,2006
NL,1,12,12,2006
GB,1,12,12,2006
BE,1,12,12,2006
CA,2,12,1,2007
IT,3,12,1,2007
MX,2,12,1,2007
US,6,12,1,2007
PT,2,12,1,2007
BZ,1,12,1,2007
GT,1,12,1,2007
IL,1,12,1,2007
CH,1,12,1,2007
FR,2,12,1,2007
DE,1,12,1,2007
GB,2,12,2,2007
US,8,12,2,2007
DE,1,12,2,2007
MX,1,12,2,2007
LU,1,12,2,2007
FR,1,12,2,2007
US,9,12,3,2007
GB,2,12,3,2007
IT,2,12,3,2007
ES,1,12,3,2007
CH,1,12,3,2007
FR,1,12,3,2007
MX,2,12,4,2007
CA,2,12,4,2007
CH,1,12,4,2007
US,10,12,4,2007
FR,4,12,4,2007
ES,1,12,4,2007
UY,1,12,4,2007
IT,1,12,5,2007
US,7,12,5,2007
CA,1,12,5,2007
FR,1,12,5,2007
AT,1,12,5,2007
US,3,12,6,2007
CA,1,12,6,2007
VE,1,12,6,2007
FR,1,12,6,2007
US,5,12,7,2007
CA,1,12,7,2007
DE,1,12,7,2007
CH,1,12,7,2007
FR,2,12,7,2007
MX,1,12,7,2007
FR,5,12,8,2007
US,7,12,8,2007
MC,1,12,8,2007
DE,1,12,8,2007
GB,1,12,8,2007
CH,1,12,8,2007
GB,2,12,9,2007
US,7,12,9,2007
PT,1,12,9,2007
CA,2,12,9,2007
LB,1,12,9,2007
DE,2,12,9,2007
AT,1,12,9,2007
FR,4,12,9,2007
GB,1,12,10,2007
US,6,12,10,2007
IT,1,12,10,2007
FR,6,12,10,2007
MX,1,12,10,2007
DE,1,12,10,2007
CN,1,12,10,2007
AT,1,12,10,2007
CH,3,12,10,2007
BE,1,12,10,2007
CA,1,12,10,2007
FR,6,12,11,2007
US,5,12,11,2007
CA,2,12,11,2007
AR,1,12,11,2007
DE,1,12,11,2007
ES,1,12,12,2007
CA,2,12,12,2007
FR,5,12,12,2007
US,6,12,12,2007
BE,1,12,12,2007
IT,2,12,12,2007
CA,1,12,1,2008
FR,7,12,1,2008
CU,1,12,1,2008
US,5,12,1,2008
DE,3,12,1,2008
CH,1,12,1,2008
US,11,12,2,2008
FR,3,12,2,2008
CA,1,12,2,2008
BE,1,12,2,2008
CH,1,12,2,2008
US,6,12,3,2008
ES,1,12,3,2008
DK,1,12,3,2008
US,5,12,4,2008
AT,1,12,4,2008
FR,1,12,4,2008
CA,1,12,4,2008
IT,1,12,4,2008
GT,2,12,5,2008
US,6,12,5,2008
ES,2,12,5,2008
AT,1,12,5,2008
AE,1,12,5,2008
CH,1,12,5,2008
PL,1,12,5,2008
FR,2,12,5,2008
FR,5,12,6,2008
US,6,12,6,2008
CH,1,12,6,2008
CA,2,12,6,2008
GB,1,12,7,2008
MX,1,12,7,2008
DE,1,12,7,2008
US,8,12,7,2008
CA,3,12,7,2008
FR,1,12,7,2008
AT,1,12,7,2008
IT,1,12,7,2008
US,3,12,8,2008
FR,3,12,8,2008
CH,1,12,8,2008
CA,1,12,8,2008
US,3,12,9,2008
CA,3,12,9,2008
IT,1,12,9,2008
CH,1,12,9,2008
US,6,12,10,2008
GB,1,12,10,2008
CA,2,12,10,2008
NL,1,12,10,2008
FR,3,12,10,2008
MX,1,12,10,2008
IT,1,12,10,2008
FR,4,12,11,2008
IT,1,12,11,2008
US,2,12,11,2008
AT,1,12,11,2008
US,3,12,12,2008
FR,3,12,12,2008
DE,2,12,12,2008
GB,2,12,12,2008
CA,2,12,12,2008
IT,1,12,12,2008
AT,1,12,1,2009
US,2,12,1,2009
IT,1,12,1,2009
FR,1,12,1,2009
US,3,12,2,2009
ES,1,12,2,2009
DE,1,12,2,2009
CA,1,12,2,2009
CA,1,12,3,2009
SE,1,12,4,2009
ES,1,12,4,2009
US,1,12,4,2009
FR,2,12,4,2009
GT,1,12,4,2009
CR,1,12,4,2009
US,3,12,5,2009
DE,1,12,5,2009
GB,1,12,5,2009
FR,1,12,6,2009
IT,1,12,6,2009
GB,1,12,6,2009
US,3,12,6,2009
FR,1,12,7,2009
CA,1,12,7,2009
GT,1,12,7,2009
US,2,12,7,2009
IT,1,12,8,2009
US,2,12,8,2009
BE,1,12,8,2009
CH,1,12,8,2009
FR,1,12,8,2009
DE,1,12,8,2009
US,4,12,9,2009
CA,2,12,9,2009
GB,1,12,9,2009
CH,1,12,9,2009
FR,1,12,9,2009
FR,3,12,10,2009
IT,2,12,10,2009
MX,1,12,10,2009
BE,1,12,10,2009
US,3,12,10,2009
GT,1,12,11,2009
FR,2,12,11,2009
GB,1,12,11,2009
US,1,12,11,2009
US,4,12,12,2009
IT,1,12,12,2009
GB,1,12,12,2009
GT,2,12,12,2009
US,2,12,1,2010
FR,1,12,1,2010
CA,2,12,1,2010
US,3,12,2,2010
BR,2,12,2,2010
US,1,12,3,2010
AT,1,12,3,2010
US,4,12,4,2010
AU,1,12,4,2010
ES,1,12,4,2010
MX,1,12,4,2010
CH,1,12,5,2010
US,2,12,5,2010
CA,1,12,5,2010
US,6,12,6,2010
CH,1,12,6,2010
MX,1,12,6,2010
FR,1,12,6,2010
US,2,12,7,2010
GB,1,12,7,2010
NL,1,12,8,2010
US,6,12,8,2010
GT,1,12,8,2010
CA,1,12,8,2010
ES,1,12,8,2010
GB,1,12,8,2010
GR,1,12,8,2010
FR,1,12,8,2010
PE,1,12,8,2010
US,2,12,9,2010
FR,2,12,9,2010
US,1,12,10,2010
GB,3,12,10,2010
SI,1,12,10,2010
CA,1,12,10,2010
CA,3,12,11,2010
DE,1,12,11,2010
BE,1,12,11,2010
LU,1,12,11,2010
IT,1,12,11,2010
GB,1,12,11,2010
MX,1,12,11,2010
AU,1,12,11,2010
FR,1,12,12,2010
DE,1,12,12,2010
IT,1,12,12,2010
UY,1,12,12,2010
GP,1,12,12,2010
KY,1,12,12,2010
US,5,12,1,2011
FR,1,12,1,2011
GB,2,12,1,2011
GT,3,12,1,2011
PR,1,12,2,2011
US,3,12,2,2011
FR,2,12,2,2011
GB,1,12,2,2011
MX,1,12,2,2011
US,2,12,3,2011
DE,1,12,3,2011
FR,1,12,3,2011
GB,2,12,3,2011
CA,1,12,4,2011
IT,2,12,5,2011
AU,1,12,5,2011
FR,2,12,5,2011
GB,1,12,5,2011
US,1,12,5,2011
FR,2,12,6,2011
US,2,12,6,2011
CH,1,12,6,2011
ES,1,12,7,2011
PE,1,12,7,2011
IT,2,12,7,2011
CL,1,12,7,2011
MX,1,12,7,2011
FR,1,12,8,2011
MA,1,12,8,2011
MX,1,12,8,2011
CA,1,12,9,2011
IT,1,12,9,2011
GB,1,12,9,2011
US,1,12,9,2011
FR,2,12,9,2011
NO,1,12,9,2011
MX,1,12,9,2011
FR,2,12,10,2011
IT,2,12,10,2011
BE,1,12,10,2011
US,1,12,10,2011
CH,1,12,10,2011
MX,1,12,10,2011
US,5,12,11,2011
IT,2,12,11,2011
DE,1,12,11,2011
CL,1,12,11,2011
DE,1,12,12,2011
US,2,12,12,2011
GB,1,12,12,2011
US,4,12,1,2012
IT,2,12,1,2012
GT,1,12,1,2012
MM,1,12,1,2012
AU,1,12,2,2012
CL,1,12,2,2012
CA,2,12,2,2012
AT,1,12,2,2012
FR,2,12,2,2012
FR,1,12,3,2012
CH,1,12,3,2012
BR,1,12,4,2012
NO,1,12,5,2012
US,1,12,5,2012
LU,1,12,5,2012
CH,1,12,5,2012
ES,1,12,5,2012
FR,3,12,6,2012
CA,1,12,6,2012
US,3,12,6,2012
US,4,12,7,2012
GB,1,12,7,2012
CH,1,12,7,2012
FR,1,12,7,2012
GT,1,12,7,2012
CA,1,12,7,2012
MX,1,12,7,2012
IT,1,12,8,2012
US,3,12,8,2012
CL,1,12,8,2012
AR,1,12,8,2012
FR,1,12,9,2012
AR,2,12,9,2012
MA,1,12,9,2012
CA,1,12,10,2012
ES,1,12,10,2012
AT,1,12,10,2012
US,2,12,10,2012
GF,1,12,11,2012
US,1,12,11,2012
US,2,12,12,2012
CA,2,12,12,2012
GB,1,12,12,2012
FR,1,12,12,2012
AR,1,12,1,2013
FR,2,12,1,2013
CA,1,12,1,2013
US,1,12,2,2013
AE,1,12,2,2013
FR,1,12,2,2013
BR,1,12,2,2013
US,1,12,3,2013
CA,1,12,3,2013
LB,1,12,4,2013
AU,1,12,4,2013
UY,1,12,4,2013
MX,1,12,4,2013
US,1,12,4,2013
US,1,12,5,2013
CH,1,12,5,2013
US,1,12,6,2013
FR,1,12,7,2013
CR,1,12,7,2013
US,1,12,7,2013
FR,2,12,8,2013
CH,1,12,8,2013
DE,1,12,9,2013
CA,1,12,9,2013
MA,1,12,9,2013
FR,2,12,9,2013
US,1,12,10,2013
CA,1,12,10,2013
MX,1,12,11,2013
US,1,12,11,2013
GB,1,12,11,2013
FR,1,12,11,2013
FR,2,12,12,2013
US,2,12,12,2013
GB,1,12,12,2013
FR,2,12,1,2014
CA,1,12,1,2014
US,1,12,1,2014
GB,1,12,2,2014
CA,1,12,2,2014
LB,1,12,2,2014
FR,2,12,3,2014
NL,1,12,3,2014
US,1,12,3,2014
US,1,12,4,2014
AR,1,12,5,2014
FR,1,12,5,2014
US,1,12,5,2014
FR,1,12,7,2014
MX,1,12,7,2014
FR,1,12,8,2014
RU,1,12,8,2014
CA,1,12,8,2014
NL,1,12,9,2014
CL,1,12,9,2014
ES,1,12,9,2014
FR,2,12,9,2014
US,2,12,9,2014
CA,1,12,9,2014
US,1,12,10,2014
GB,1,12,10,2014
CH,1,12,11,2014
FR,1,12,11,2014
US,1,12,12,2014
US,1,12,1,2015
IT,1,12,1,2015
FR,2,12,1,2015
ZA,1,12,1,2015
SG,1,12,1,2015
IT,1,12,2,2015
SG,1,12,3,2015
FR,1,12,4,2015
US,2,12,6,2015
CH,1,12,6,2015
MX,1,12,7,2015
PL,1,12,9,2015
US,1,12,9,2015
LB,1,12,9,2015
AR,1,12,10,2015
IT,1,12,10,2015
SV,1,12,10,2015
FR,2,12,11,2015
MX,1,12,11,2015
FR,1,12,1,2016
BE,1,12,1,2016
ES,1,12,2,2016
CH,1,12,2,2016
CA,1,12,3,2016
FR,1,12,3,2016
BR,1,12,3,2016
NZ,1,12,4,2016
IT,1,12,6,2016
FR,2,12,6,2016
AR,1,12,7,2016
FR,2,12,10,2016
US,1,12,10,2016
IT,1,12,11,2016
FR,2,12,12,2016
IT,1,12,12,2016
US,1,12,1,2017
CA,1,12,5,2017
ES,1,12,6,2017
MX,1,12,7,2017
FR,1,12,7,2017
AR,1,301,11,2014
CL,1,301,12,2014
PE,1,301,1,2015
UY,1,301,1,2015
AR,4,301,1,2015
AR,3,301,2,2015
PR,1,301,2,2015
ES,1,301,2,2015
UY,2,301,3,2015
CO,1,301,4,2015
US,1,301,4,2015
UG,1,301,5,2015
AR,1,301,5,2015
CL,1,301,6,2015
CO,1,301,6,2015
ES,1,301,6,2015
UY,1,301,7,2015
CL,1,301,7,2015
BR,1,301,8,2015
ES,1,301,9,2015
ES,1,301,10,2015
UY,1,301,11,2015
AR,1,301,11,2015
CL,2,301,11,2015
AR,3,301,12,2015
UY,1,301,1,2016
VE,1,301,1,2016
AR,2,301,1,2016
CO,1,301,2,2016
ES,1,301,3,2016
AR,1,301,4,2016
AR,4,301,5,2016
MX,1,301,6,2016
MX,1,301,7,2016
AR,2,301,10,2016
BS,1,301,11,2016
AR,2,301,12,2016
PE,1,301,12,2016
MX,1,301,1,2017
AR,5,301,1,2017
ES,1,301,3,2017
CL,2,301,4,2017
DO,1,301,8,2017
AR,1,301,12,2017
MX,2,301,12,2017
FR,1,129,11,2014
FR,2,129,1,2015
AU,1,129,4,2015
GR,1,129,9,2015
IT,1,129,10,2015
FR,1,129,10,2015
GB,1,129,11,2015
CH,1,129,11,2015
US,1,129,1,2016
FR,1,129,1,2016
US,1,129,3,2016
US,1,129,6,2016
CZ,4,129,7,2016
ES,1,129,11,2016
FR,1,129,12,2016
IT,1,129,1,2017
GP,1,129,1,2017
DK,1,129,2,2017
SE,1,129,5,2017
US,1,129,5,2017
CA,1,129,8,2017
BE,2,129,9,2017
FR,1,129,9,2017
US,4,129,10,2017
CH,1,129,10,2017
US,1,11,11,2014
IT,1,11,9,2015
IT,5,11,11,2015
FR,1,11,11,2015
US,3,11,12,2015
IT,1,11,1,2016
CA,1,11,1,2016
